time,open,high,low,close
06-01-2024 15:15,19452.63,19457.75,19423.69,19431.36
06-01-2024 15:20,19431.36,19443.11,19403.25,19403.51
06-01-2024 15:25,19403.51,19418.71,19377.67,19409.28
06-01-2024 15:30,19409.28,19429.89,19389.7,19419.56
07-01-2024 09:15,19419.56,19446.05,19408.45,19411.14
07-01-2024 09:20,19411.14,19431.71,19382.21,19412.64
07-01-2024 09:25,19412.64,19433.5,19401.74,19433.3
07-01-2024 09:30,19433.3,19454.06,19417.08,19442.25
07-01-2024 09:35,19442.25,19465.19,19436.61,19441.72
07-01-2024 09:40,19441.72,19453.65,19412.01,19425.82
07-01-2024 09:45,19425.82,19440.05,19401.71,19418.99
07-01-2024 09:50,19418.99,19445.48,19389.44,19397.64
07-01-2024 09:55,19397.64,19408.71,19380.67,19393.46
07-01-2024 10:00,19393.46,19407.09,19376.12,19380.54
07-01-2024 10:05,19380.54,19402.91,19353.26,19359.73
07-01-2024 10:10,19359.73,19380.53,19348.13,19374.37
07-01-2024 10:15,19374.37,19389.58,19346.95,19389.23
07-01-2024 10:20,19389.23,19397.43,19373.11,19394.07
07-01-2024 10:25,19394.07,19403.87,19364.51,19380.23
07-01-2024 10:30,19380.23,19397.86,19366.69,19376.8
07-01-2024 10:35,19376.8,19388.83,19350.9,19383.18
07-01-2024 10:40,19383.18,19412.27,19376.09,19390.43
07-01-2024 10:45,19390.43,19417.79,19379.96,19415.74
07-01-2024 10:50,19415.74,19443.25,19397.94,19436.48
07-01-2024 10:55,19436.48,19463.45,19428.7,19452.93
07-01-2024 11:00,19452.93,19459.46,19428.02,19440.38
07-01-2024 11:05,19440.38,19455.7,19425.01,19430.92
07-01-2024 11:10,19430.92,19458.47,19420.18,19442.21
07-01-2024 11:15,19442.21,19456.76,19423.75,19448.73
07-01-2024 11:20,19448.73,19475.29,19422.45,19460.72
07-01-2024 11:25,19460.72,19485.68,19439.71,19450.82
07-01-2024 11:30,19450.82,19478.84,19435.84,19453.81
07-01-2024 11:35,19453.81,19466.84,19429.98,19448.96
07-01-2024 11:40,19448.96,19470.07,19421.71,19444.68
07-01-2024 11:45,19444.68,19458.42,19432.57,19437.15
07-01-2024 11:50,19437.15,19447.58,19421.49,19434.17
07-01-2024 11:55,19434.17,19441.17,19410.91,19416.28
07-01-2024 12:00,19416.28,19445.22,19403.11,19437.04
07-01-2024 12:05,19437.04,19457.79,19409.81,19414.93
07-01-2024 12:10,19414.93,19444.39,19406.73,19426.03
07-01-2024 12:15,19426.03,19452.11,19401.68,19441.96
07-01-2024 12:20,19441.96,19460.83,19428.38,19450.82
07-01-2024 12:25,19450.82,19456.73,19436.13,19443.47
07-01-2024 12:30,19443.47,19462.93,19425.8,19450.46
07-01-2024 12:35,19450.46,19466.29,19433.66,19434.34
07-01-2024 12:40,19434.34,19440.74,19413.56,19423.11
07-01-2024 12:45,19423.11,19444.45,19398.24,19425.69
07-01-2024 12:50,19425.69,19449.36,19405.66,19415.93
07-01-2024 12:55,19415.93,19427.82,19408.47,19426.15
07-01-2024 13:00,19426.15,19433.29,19403.68,19428.7
07-01-2024 13:05,19428.7,19446.17,19422.95,19432.89
07-01-2024 13:10,19432.89,19443.74,19413.02,19434.65
07-01-2024 13:15,19434.65,19452.03,19411.76,19443.98
07-01-2024 13:20,19443.98,19451.57,19427.2,19444.49
07-01-2024 13:25,19444.49,19455.76,19419.75,19428.55
07-01-2024 13:30,19428.55,19437.78,19400.58,19415.64
07-01-2024 13:35,19415.64,19440.82,19394.27,19412.17
07-01-2024 13:40,19412.17,19425.44,19395.01,19412.04
07-01-2024 13:45,19412.04,19434.25,19390.87,19410.69
07-01-2024 13:50,19410.69,19433.86,19401,19408.69
07-01-2024 13:55,19408.69,19434.12,19393.53,19422.97
07-01-2024 14:00,19422.97,19437.01,19415.33,19427.04
07-01-2024 14:05,19427.04,19447.37,19404.53,19405.38
07-01-2024 14:10,19405.38,19431.11,19378.45,19430.1
07-01-2024 14:15,19430.1,19442.03,19409.89,19431.88
07-01-2024 14:20,19431.88,19440.23,19419.75,19438.52
07-01-2024 14:25,19438.52,19457.46,19414.94,19440.85
07-01-2024 14:30,19440.85,19456.65,19429.46,19447.56
07-01-2024 14:35,19447.56,19456.85,19421.46,19439.77
07-01-2024 14:40,19439.77,19457.79,19420.87,19456.81
07-01-2024 14:45,19456.81,19467.36,19443.46,19461.52
07-01-2024 14:50,19461.52,19489.39,19443.12,19469.55
07-01-2024 14:55,19469.55,19498.13,19444.75,19492.12
07-01-2024 15:00,19492.12,19507.66,19474.32,19486.84
07-01-2024 15:05,19486.84,19502.72,19472.9,19493.62
07-01-2024 15:10,19493.62,19521.63,19463.94,19486.81
07-01-2024 15:15,19486.81,19516.46,19471.31,19513.72
07-01-2024 15:20,19513.72,19521.63,19487.41,19512.53
07-01-2024 15:25,19512.53,19537.87,19502.1,19530.74
07-01-2024 15:30,19530.74,19544.3,19514.71,19532.33
08-01-2024 09:15,19532.33,19548.63,19522.75,19540.56
08-01-2024 09:20,19540.56,19558.71,19520.18,19546.38
08-01-2024 09:25,19546.38,19555.06,19525.61,19531.95
08-01-2024 09:30,19531.95,19549.57,19523.95,19546.36
08-01-2024 09:35,19546.36,19551.98,19523.79,19535.84
08-01-2024 09:40,19535.84,19548.04,19529.55,19533.42
08-01-2024 09:45,19533.42,19544.66,19512.44,19527.97
08-01-2024 09:50,19527.97,19557.02,19509.02,19554.77
08-01-2024 09:55,19554.77,19581.46,19549.11,19560.29
08-01-2024 10:00,19560.29,19568.29,19535.56,19566.05
08-01-2024 10:05,19566.05,19592.89,19550.06,19551.9
08-01-2024 10:10,19551.9,19559.84,19525.33,19536.78
08-01-2024 10:15,19536.78,19556,19514.59,19532.83
08-01-2024 10:20,19532.83,19551.54,19518.24,19542.93
08-01-2024 10:25,19542.93,19570.38,19517.39,19540.05
08-01-2024 10:30,19540.05,19561.6,19524.31,19542.56
08-01-2024 10:35,19542.56,19551.07,19532.47,19542.03
08-01-2024 10:40,19542.03,19549.72,19519.49,19521.59
08-01-2024 10:45,19521.59,19545.43,19503.03,19541.2
08-01-2024 10:50,19541.2,19555.18,19523.42,19524.68
08-01-2024 10:55,19524.68,19532.16,19504.58,19505.51
08-01-2024 11:00,19505.51,19526.99,19476.5,19521.3
08-01-2024 11:05,19521.3,19548.26,19495.48,19502.37
08-01-2024 11:10,19502.37,19517.13,19482.63,19491.46
08-01-2024 11:15,19491.46,19521.13,19473.83,19484.12
08-01-2024 11:20,19484.12,19497.78,19477.56,19496.43
08-01-2024 11:25,19496.43,19521.2,19477.12,19490.82
08-01-2024 11:30,19490.82,19511.06,19470.01,19504.56
08-01-2024 11:35,19504.56,19518.91,19486.77,19493.36
08-01-2024 11:40,19493.36,19522.76,19479.69,19517.3
08-01-2024 11:45,19517.3,19533.41,19489.43,19492.89
08-01-2024 11:50,19492.89,19503.35,19481.46,19493.55
08-01-2024 11:55,19493.55,19505.6,19486.65,19500.27
08-01-2024 12:00,19500.27,19524.07,19494.72,19495.87
08-01-2024 12:05,19495.87,19504.19,19484.65,19491.97
08-01-2024 12:10,19491.97,19513.89,19482.05,19488.77
08-01-2024 12:15,19488.77,19497.44,19474.48,19486.96
08-01-2024 12:20,19486.96,19505.44,19466.57,19491.69
08-01-2024 12:25,19491.69,19498.43,19472.53,19496.15
08-01-2024 12:30,19496.15,19518.12,19488.56,19502.71
08-01-2024 12:35,19502.71,19513.5,19488.61,19507.4
08-01-2024 12:40,19507.4,19534.6,19494.12,19514.92
08-01-2024 12:45,19514.92,19542.26,19489.06,19524.63
08-01-2024 12:50,19524.63,19532.54,19508.54,19527.03
08-01-2024 12:55,19527.03,19554.76,19506.88,19517.68
08-01-2024 13:00,19517.68,19542.54,19508.59,19512.78
08-01-2024 13:05,19512.78,19527.12,19488.68,19508.51
08-01-2024 13:10,19508.51,19523.23,19491.64,19494.36
08-01-2024 13:15,19494.36,19509.57,19468.01,19505.92
08-01-2024 13:20,19505.92,19529.38,19490.68,19502.36
08-01-2024 13:25,19502.36,19528.32,19480.86,19500.36
08-01-2024 13:30,19500.36,19525.03,19472.05,19494.46
08-01-2024 13:35,19494.46,19523.59,19486.54,19496.1
08-01-2024 13:40,19496.1,19509.15,19470.14,19471.37
08-01-2024 13:45,19471.37,19477.84,19457.79,19474.65
08-01-2024 13:50,19474.65,19480.67,19455.07,19480.15
08-01-2024 13:55,19480.15,19498.96,19473.22,19491.95
08-01-2024 14:00,19491.95,19518.64,19473.92,19513.93
08-01-2024 14:05,19513.93,19536.92,19496.11,19504.86
08-01-2024 14:10,19504.86,19523.24,19485.75,19521.64
08-01-2024 14:15,19521.64,19545.82,19510.64,19535.41
08-01-2024 14:20,19535.41,19553.23,19512.95,19543.02
08-01-2024 14:25,19543.02,19564.74,19513.59,19543.47
08-01-2024 14:30,19543.47,19548.66,19519.41,19526.56
08-01-2024 14:35,19526.56,19547.63,19501.39,19510.78
08-01-2024 14:40,19510.78,19522.82,19503.11,19513.04
08-01-2024 14:45,19513.04,19540.62,19501.42,19508.79
08-01-2024 14:50,19508.79,19535.24,19487.95,19520.36
08-01-2024 14:55,19520.36,19527.23,19506.38,19512.34
08-01-2024 15:00,19512.34,19535.02,19493.31,19515.69
08-01-2024 15:05,19515.69,19532.75,19504.55,19509.96
08-01-2024 15:10,19509.96,19519.79,19491.45,19511.94
08-01-2024 15:15,19511.94,19524.29,19486.94,19516.35
08-01-2024 15:20,19516.35,19529.89,19503.92,19529.82
08-01-2024 15:25,19529.82,19555.8,19514.49,19521.08
08-01-2024 15:30,19521.08,19529.72,19510.58,19514.41
09-01-2024 09:15,19514.41,19534.14,19499.64,19531.38
09-01-2024 09:20,19531.38,19554.05,19521.53,19525.26
09-01-2024 09:25,19525.26,19536.41,19519.97,19529.54
09-01-2024 09:30,19529.54,19558.73,19523.84,19547.78
09-01-2024 09:35,19547.78,19568.15,19518.64,19534.58
09-01-2024 09:40,19534.58,19545.76,19525.38,19530.79
09-01-2024 09:45,19530.79,19553.23,19522.27,19535.44
09-01-2024 09:50,19535.44,19544.62,19512.22,19529.84
09-01-2024 09:55,19529.84,19556.76,19522.1,19526.78
09-01-2024 10:00,19526.78,19551.22,19510.63,19524.89
09-01-2024 10:05,19524.89,19540.7,19504.72,19535.38
09-01-2024 10:10,19535.38,19564,19516.48,19547.87
09-01-2024 10:15,19547.87,19575.91,19523.94,19533.74
09-01-2024 10:20,19533.74,19545.15,19525.99,19540.66
09-01-2024 10:25,19540.66,19552.76,19531.12,19543.86
09-01-2024 10:30,19543.86,19552.97,19521.34,19537.69
09-01-2024 10:35,19537.69,19549.79,19512.39,19522.13
09-01-2024 10:40,19522.13,19535.07,19507.15,19512.91
09-01-2024 10:45,19512.91,19525.31,19499.53,19508.96
09-01-2024 10:50,19508.96,19517.58,19479.9,19490.65
09-01-2024 10:55,19490.65,19496.5,19478.14,19486.01
09-01-2024 11:00,19486.01,19511.56,19456.71,19466.11
09-01-2024 11:05,19466.11,19487.32,19445.51,19480.32
09-01-2024 11:10,19480.32,19498.8,19466.81,19481.44
09-01-2024 11:15,19481.44,19508.58,19457.82,19480.61
09-01-2024 11:20,19480.61,19503.48,19463.36,19467.38
09-01-2024 11:25,19467.38,19477.64,19453.27,19467.1
09-01-2024 11:30,19467.1,19489.85,19460.71,19485.33
09-01-2024 11:35,19485.33,19511.41,19468.85,19481.9
09-01-2024 11:40,19481.9,19488.79,19464.85,19482.3
09-01-2024 11:45,19482.3,19511.86,19473.82,19475.11
09-01-2024 11:50,19475.11,19498.8,19454.6,19478.15
09-01-2024 11:55,19478.15,19484.3,19470.1,19478.98
09-01-2024 12:00,19478.98,19495.66,19451.04,19469.29
09-01-2024 12:05,19469.29,19487.39,19463.58,19468.16
09-01-2024 12:10,19468.16,19495.23,19444.13,19464.16
09-01-2024 12:15,19464.16,19489.72,19441.66,19485.75
09-01-2024 12:20,19485.75,19505.72,19456.99,19464.89
09-01-2024 12:25,19464.89,19487.34,19447.07,19449.25
09-01-2024 12:30,19449.25,19475.08,19432.72,19450.39
09-01-2024 12:35,19450.39,19471.37,19439.66,19444.56
09-01-2024 12:40,19444.56,19461.51,19416.53,19433.92
09-01-2024 12:45,19433.92,19457.24,19413.04,19437.03
09-01-2024 12:50,19437.03,19451.99,19430.38,19445.53
09-01-2024 12:55,19445.53,19451.17,19425.19,19440.59
09-01-2024 13:00,19440.59,19458.47,19427.85,19431.24
09-01-2024 13:05,19431.24,19459.11,19406.44,19430.7
09-01-2024 13:10,19430.7,19444.84,19413.47,19434.21
09-01-2024 13:15,19434.21,19457.11,19422.23,19455.68
09-01-2024 13:20,19455.68,19466.26,19428.84,19449.21
09-01-2024 13:25,19449.21,19463.58,19430.8,19439.02
09-01-2024 13:30,19439.02,19451.92,19410.85,19434.46
09-01-2024 13:35,19434.46,19462.77,19419.23,19449.57
09-01-2024 13:40,19449.57,19474.93,19431.35,19469.56
09-01-2024 13:45,19469.56,19480.9,19448.98,19473.33
09-01-2024 13:50,19473.33,19494.05,19451.47,19473.65
09-01-2024 13:55,19473.65,19491.79,19448.38,19484.47
09-01-2024 14:00,19484.47,19513.2,19469.33,19486.12
09-01-2024 14:05,19486.12,19509.59,19466.64,19479.98
09-01-2024 14:10,19479.98,19485.26,19471.68,19477.22
09-01-2024 14:15,19477.22,19500.17,19454.95,19467.96
09-01-2024 14:20,19467.96,19482.95,19454.91,19472.41
09-01-2024 14:25,19472.41,19501.48,19465.34,19469.95
09-01-2024 14:30,19469.95,19486.43,19459.95,19470.95
09-01-2024 14:35,19470.95,19496.31,19450.7,19467.08
09-01-2024 14:40,19467.08,19484.09,19460.04,19465.29
09-01-2024 14:45,19465.29,19472.08,19456.74,19464.82
09-01-2024 14:50,19464.82,19479.56,19436.12,19441.32
09-01-2024 14:55,19441.32,19456.74,19422.88,19426.6
09-01-2024 15:00,19426.6,19446.29,19401.78,19429.33
09-01-2024 15:05,19429.33,19438.84,19408.64,19434.56
09-01-2024 15:10,19434.56,19443.11,19409.27,19434.99
09-01-2024 15:15,19434.99,19452.65,19416.59,19421.47
09-01-2024 15:20,19421.47,19429.3,19405.1,19427.06
09-01-2024 15:25,19427.06,19437.28,19397.65,19437.19
09-01-2024 15:30,19437.19,19463.03,19429.07,19458.15
10-01-2024 09:15,19458.15,19468.35,19442.75,19458.59
10-01-2024 09:20,19458.59,19482.22,19436.21,19471.23
10-01-2024 09:25,19471.23,19500.03,19444.71,19495.34
10-01-2024 09:30,19495.34,19518.36,19485,19498.54
10-01-2024 09:35,19498.54,19520.16,19470.06,19487.13
10-01-2024 09:40,19487.13,19493.91,19475.67,19477.2
10-01-2024 09:45,19477.2,19493.1,19466.6,19471.42
10-01-2024 09:50,19471.42,19477.21,19441.92,19457.02
10-01-2024 09:55,19457.02,19482.36,19440.77,19446.48
10-01-2024 10:00,19446.48,19472.79,19419.59,19425.79
10-01-2024 10:05,19425.79,19439.58,19414.85,19428.08
10-01-2024 10:10,19428.08,19433.65,19406.57,19425.41
10-01-2024 10:15,19425.41,19439.2,19410.16,19438.43
10-01-2024 10:20,19438.43,19467.37,19421.2,19457.86
10-01-2024 10:25,19457.86,19474.46,19436.18,19436.49
10-01-2024 10:30,19436.49,19448.39,19410.07,19435.03
10-01-2024 10:35,19435.03,19447.88,19422.15,19434.8
10-01-2024 10:40,19434.8,19447.35,19408.76,19411.06
10-01-2024 10:45,19411.06,19419.26,19404.92,19418.79
10-01-2024 10:50,19418.79,19424.07,19392.8,19405.79
10-01-2024 10:55,19405.79,19429.68,19389.18,19429.43
10-01-2024 11:00,19429.43,19445.63,19405.88,19411.12
10-01-2024 11:05,19411.12,19437.9,19388.73,19407.36
10-01-2024 11:10,19407.36,19433.55,19393.01,19408.67
10-01-2024 11:15,19408.67,19415.69,19399.52,19414.87
10-01-2024 11:20,19414.87,19423.68,19406.44,19411.12
10-01-2024 11:25,19411.12,19416.92,19393.89,19403.15
10-01-2024 11:30,19403.15,19411.53,19382.13,19385.3
10-01-2024 11:35,19385.3,19393.59,19377.95,19380.46
10-01-2024 11:40,19380.46,19404.19,19363.94,19395.02
10-01-2024 11:45,19395.02,19410.25,19379.02,19403.11
10-01-2024 11:50,19403.11,19421.22,19393.78,19401.85
10-01-2024 11:55,19401.85,19431.77,19391.06,19415.77
10-01-2024 12:00,19415.77,19438.64,19385.9,19404.94
10-01-2024 12:05,19404.94,19425.8,19393.07,19406.89
10-01-2024 12:10,19406.89,19411.92,19387.94,19399.01
10-01-2024 12:15,19399.01,19428.59,19369.39,19387.37
10-01-2024 12:20,19387.37,19416.22,19376.98,19382.11
10-01-2024 12:25,19382.11,19398.88,19365.26,19365.51
10-01-2024 12:30,19365.51,19379.85,19358.73,19365.14
10-01-2024 12:35,19365.14,19381.32,19342.4,19373.76
10-01-2024 12:40,19373.76,19379.92,19359.89,19376.02
10-01-2024 12:45,19376.02,19384.87,19354.23,19373.24
10-01-2024 12:50,19373.24,19397.59,19348.77,19356.03
10-01-2024 12:55,19356.03,19381.72,19332.9,19341.11
10-01-2024 13:00,19341.11,19360.25,19312,19326.09
10-01-2024 13:05,19326.09,19333.97,19316.95,19329.9
10-01-2024 13:10,19329.9,19353.02,19300.46,19344.5
10-01-2024 13:15,19344.5,19357.21,19335.42,19341.34
10-01-2024 13:20,19341.34,19347.53,19331.04,19341.3
10-01-2024 13:25,19341.3,19359.7,19330.35,19340.49
10-01-2024 13:30,19340.49,19359.14,19330.32,19336.71
10-01-2024 13:35,19336.71,19361.49,19322.76,19322.83
10-01-2024 13:40,19322.83,19327.89,19313.73,19315.24
10-01-2024 13:45,19315.24,19337.04,19297.14,19316.02
10-01-2024 13:50,19316.02,19334.21,19302.84,19317.77
10-01-2024 13:55,19317.77,19326.33,19291.05,19308.37
10-01-2024 14:00,19308.37,19327.74,19301,19308.8
10-01-2024 14:05,19308.8,19315.18,19301.57,19312.79
10-01-2024 14:10,19312.79,19337.67,19290.15,19305.16
10-01-2024 14:15,19305.16,19315.82,19281.04,19287.87
10-01-2024 14:20,19287.87,19308.2,19276.1,19282.61
10-01-2024 14:25,19282.61,19296.77,19270.59,19283.59
10-01-2024 14:30,19283.59,19292.51,19276.38,19285.5
10-01-2024 14:35,19285.5,19313.22,19273.55,19299.04
10-01-2024 14:40,19299.04,19313.02,19272.17,19312.72
10-01-2024 14:45,19312.72,19327.2,19302.29,19320.23
10-01-2024 14:50,19320.23,19336.42,19312.98,19325.41
10-01-2024 14:55,19325.41,19341.43,19318.84,19335.15
10-01-2024 15:00,19335.15,19349.66,19327.19,19329.44
10-01-2024 15:05,19329.44,19345.62,19320.13,19326.87
10-01-2024 15:10,19326.87,19350.2,19320.92,19335.63
10-01-2024 15:15,19335.63,19363.94,19326.77,19331.22
10-01-2024 15:20,19331.22,19349.44,19308.94,19344.51
10-01-2024 15:25,19344.51,19373.75,19331.99,19342.84
10-01-2024 15:30,19342.84,19372.7,19314.28,19354.15
